"video_id","author_unique_id","author_nickname","signature","is_brand_representative","brand_name","brand_confidence","analysis_details"
"7462476438105492743","madihiill","Mads 🎀","Creator: Mads 🎀","False","","0.95","The username, display name, and bio ""Creator: Mads 🎀"" strongly suggest a personal content creator rather than an official representative or promoter of a specific brand or company. No brand-related keywords or promotional language are present."
"7446962864646114590","aaliyahim","studywithaaliyah","Creator: studywithaaliyah","False","","0.9","The username, display name, and bio (Creator: studywithaaliyah) strongly indicate a personal content creator focused on study-related content, not a representative of a specific brand or company. There are no business keywords, company names, or promotional language."
"7276790433529826562","mayxmoon.space","mayxmoon","Creator: mayxmoon","False","","0.9","The profile information consists solely of the creator's handle and a generic ""Creator"" label. There are no indicators such as company emails, business keywords, product promotion language, or brand partnership mentions to suggest representation of a specific brand or company."
"7215893474116111622","thisgirlraneem_","thisgirlraneem_","Creator: thisgirlraneem_","False","","0.9","The username, display name, and bio (""Creator: thisgirlraneem_"") all strongly suggest a personal content creator, not a brand or a representative of a specific company. There are no indicators like company emails, brand names, or promotional language."
"7206981027116354843","shushb_","Daaa","Creator: Daaa","False","","0.9","The bio ""Creator: Daaa"" identifies the individual behind the account, not a specific brand. There are no indicators of brand representation such as company emails, business keywords, or product promotions."
"7514064447615356180","rane_kokek","⋆˚࿔ 𝐫𝐚𝐧𝐞 𝜗𝜚˚⋆","Creator: ⋆˚࿔ 𝐫𝐚𝐧𝐞 𝜗𝜚˚⋆","False","","0.9","The username, display name, and bio ""Creator: ⋆˚࿔ 𝐫𝐚𝐧𝐞 𝜗𝜚˚⋆"" all suggest an individual content creator using their personal name/handle. There are no indicators such as company emails, business keywords, product promotion, or brand partnership mentions."
"7484925107945606407","o_onlytar","Only Tar","Creator: Only Tar","False","","0.9","The username, display name, and bio consistently identify ""Only Tar"" as the creator themselves. The bio ""Creator: Only Tar"" suggests ""Only Tar"" is the individual or entity creating content, not a brand they represent or work for. There are no indicators of external brand promotion, company emails, or business-related keywords beyond a personal creator identity."
"6752578960317582598","xx.notetaking.xx","ℕ𝕆𝕋𝔼 𝕋𝔸𝕂𝕀ℕ𝔾","Creator: ℕ𝕆𝕋𝔼 𝕋𝔸𝕂𝕀ℕ𝔾","False","","0.9","The creator uses a generic term ""Note Taking"" as their display name and bio, identifying themselves as a creator in this niche. There are no indicators such as company emails, official brand accounts, product promotion language, or specific company names that would suggest they represent a commercial brand or company. It appears to be a personal content creator account."
"7508760716422221063","aieeaiez762","she","Creator: she","False","","0.95","The username, display name, and bio are extremely generic and provide no indicators of brand representation. There are no brand names, company emails, product promotion language, or business-related keywords present."
"7342142916992765217","samhalleberg","samhalleberg","Creator: samhalleberg","False","","0.9","The username, display name, and bio (Creator: samhalleberg) all suggest an individual content creator. There are no indicators like company emails, brand names, product promotion, or business keywords that would suggest they represent a brand."
"7410565462062320926","madison.mas","madison mas","Creator: madison mas","False","","0.95","The provided profile information (username, display name, and bio) contains no company emails, brand names, business keywords, product promotion language, or partnership mentions. The bio ""Creator: madison mas"" is generic and does not indicate any affiliation with a specific brand or company."
"7517243963493846280","danly_kim","dan ☁️","Creator: dan ☁️","False","","0.9","The username, display name, and bio (Creator: dan ☁️) all suggest a personal creator account with no visible indicators of representing a specific brand or company. There are no brand names, product mentions, business keywords, or contact information related to a brand."
"7449322855185091848","clouddoris13","✩°｡ 𝑨𝒏𝒏𝒆 ⋆⸜ 🎧✮","Creator: ✩°｡ 𝑨𝒏𝒏𝒆 ⋆⸜ 🎧✮","False","","0.9","The username, display name, and bio all indicate a personal account for an individual creator named Anne, with no brand names, business keywords, or promotional language present."
"7462706226858593543","by.swgmia","suong mai","Creator: suong mai","False","","0.9","The username (by.swgmia), display name (suong mai), and bio (""Creator: suong mai"") all suggest a personal account or individual content creator rather than a specific brand or company. There are no business-related keywords, company emails, product promotion language, or mentions of partnerships."
"7137578595605581083","huawei_seacon_snkr","HES Seacon Srinakarin","Creator: HES Seacon Srinakarin","True","Huawei","0.95","The username, display name, and bio consistently combine ""Huawei"" with ""Seacon Srinakarin"" (a known shopping mall location), strongly indicating an official Huawei store or authorized reseller operating under the ""HES"" (likely Huawei Experience Store) designation at that specific location."
"7280660073058209025","yasminibrahim23_","Yasmin ibrahim","Creator: Yasmin ibrahim","False","","0.9","The username, display name, and bio all identify the account owner as an individual named Yasmin Ibrahim (""Creator: Yasmin ibrahim""), with no mention of any specific brand, company, product, or business affiliation."
"7294238378797583622","dwlkive","ximmy ♡","Creator: ximmy ♡","False","","0.9","The username, display name, and bio (""Creator: ximmy ♡"") all indicate a personal account. There are no brand-related keywords, company emails, product promotion language, or partnership mentions."
"7322099980871716102","dearosvall","Dearosvall | studytok ◡̈","Creator: Dearosvall | studytok ◡̈","False","","0.9","The username and display name identify the creator as ""Dearosvall"" who creates content for the ""studytok"" niche. There are no indicators of brand representation, company affiliation, or product promotion language. The bio reinforces ""Creator: Dearosvall"" suggesting an individual's personal account."
"7133641319666306309","alenotes17","Ale Notes","Creator: Ale Notes","False","","0.9","The creator's display name and bio ""Creator: Ale Notes"" suggest a personal content creator or a personal brand rather than an official representative or account for a distinct company, product, or service. No company emails, product promotion, or brand partnership mentions are present."
"6931697047275883781","elvira_drawings","Elvira","Creator: Elvira","False","","0.95","The bio ""Creator: Elvira"" and username ""elvira_drawings"" indicate a personal creator account focused on drawings. No brand names, company emails, product promotions, or business-related keywords are present to suggest brand representation."
"7057837773796936986","lovvvelygirl","🎧 lovely girl 🎧","Creator: 🎧 lovely girl 🎧","False","","0.9","The username, display name, and bio are all generic and personal (""lovely girl""), with no indication of a specific brand name, company email, business keywords, or promotional language. The bio explicitly states ""Creator"" referring to the personal name."
"6922242377973353734","fairyyjinnie","fairy","Creator: fairy","False","","0.95","The profile's display name (""fairy"") and bio (""Creator: fairy"") strongly suggest a personal content creator account. There are no indicators such as company emails, official brand names, business-related keywords, or product promotion language that would suggest representation of an external brand or company."
"7458957956382493958","yayacraft.id_","yaya 📚","Creator: yaya 📚","True","yayacraft","0.8","The username ""yayacraft.id_"" strongly indicates a specific brand or personal business named ""yayacraft,"" likely focused on crafting. The ""id_"" part may suggest an Indonesian focus. While the bio is generic, the username itself acts as a clear brand identifier for the creator's content."
"6822261593292819718","studydiaryofalex","studydiaryofalex","Creator: studydiaryofalex","False","","0.9","The username, display name, and bio all suggest a personal content creator whose identity is ""studydiaryofalex,"" rather than representing an external brand or company. No indicators like brand names, company emails, or promotional language are present."
"6923731685540465926","karthitsa","karthi","Creator: karthi","False","","0.9","The bio ""Creator: karthi"" indicates a personal account of an individual content creator, not an official representative of a specific company or brand. No brand-related keywords, company names, or promotional language are present."
"7054547964726938881","thetoffeebrand","Toffee","Creator: Toffee","True","Toffee","0.95","The username ""thetoffeebrand"" explicitly states it is a brand account for ""Toffee"". The display name and bio are consistent with this branding."
"7072446996614827270","enzzoqueiroz","Enzzo Queiroz","Creator: Enzzo Queiroz","False","","0.9","The username, display name, and bio (""Creator: Enzzo Queiroz"") all indicate a personal creator account with no mention of brand representation, products, services, or companies. There are no brand-related keywords or promotional language present."
"7141845643722509569","abidarzwn","abida","Creator: abida","False","","0.95","The bio ""Creator: abida"" is a generic descriptor that does not indicate representation of a specific brand, company, or product. No brand-related keywords, emails, or product promotions are present in the provided information."
"7164664750549388549","stickynotesshop","stickynotesshop","Creator: stickynotesshop","True","stickynotesshop","0.95","The username and display name both contain ""shop,"" which strongly indicates a business or retail brand. ""stickynotesshop"" suggests the brand is focused on selling sticky notes."
"7245874722599128325","nsakhai","🕊️✨","Creator: 🕊️✨","False","","1.0","The username, display name, and bio provide no indicators of representing a specific brand, company, or product. The bio simply states ""Creator: 🕊️✨"", which is a generic self-description for a content creator."
"7257160591813676293","arttherapy.co","Art Therapy Store","Creator: Art Therapy Store","True","Art Therapy Store","1.0","Display Name and Bio explicitly identify the creator as ""Art Therapy Store,"" indicating a commercial entity or brand. The username `arttherapy.co` also suggests a business."
"7257597244159823111","krtoone","كرتون","Creator: كرتون","True","كرتون","0.85","The display name ""كرتون"" and bio ""Creator: كرتون"" consistently use the same name, which functions as the creator's specific identity or brand. This suggests they represent a brand named ""كرتون"", which could be a personal brand for a cartoon creator, a media company, or an app."
"7263179264323865898","aubreysgilmore","aubrey ⸆⸉","Creator: aubrey ⸆⸉","False","","0.9","The username and display name ""aubrey"" suggest a personal account. The ""⸆⸉"" symbols indicate fandom (likely Taylor Swift) but not an official brand representation. No company email, business keywords, or product promotion language found."
"7264259766308834603","kaybchung","kay chung","Creator: kay chung","False","","0.95","The username, display name, and bio (""Creator: kay chung"") all indicate a personal content creator account. There are no brand-related keywords, company emails, product mentions, or other indicators suggesting representation of a specific brand or company."
"7272161168276327723","samberryjamm","samantha !","Creator: samantha !","False","","0.95","The username ""samberryjamm"" and display name ""samantha !"" are personal. The bio ""Creator: samantha !"" explicitly states a personal creator identity. There are no company emails, business-related keywords, product promotion language, or brand partnership mentions."
"7273964654781680939","brookemonk_","Brooke Monk","Creator: Brooke Monk","False","","0.9","The bio ""Creator: Brooke Monk"" indicates the creator is an individual person, not an official account for an external company or product. There are no company names, business keywords, or contact information suggesting representation of a specific brand or company. This aligns with the provided example of a personal content creator (studymoofin) not representing a brand."
"7329063393128680737","studyy4224","studyy4224","Creator: studyy4224","False","","1.0","The username, display name, and bio are self-referential and contain no business keywords, company emails, product promotion language, or brand partnership mentions. There are no indicators suggesting this creator represents a specific brand."
"7375353375346396422","ziatih","🚬","Creator: 🚬","False","","0.9","The profile information contains no company names, emails, product mentions, or brand-specific language. The cigarette emoji in the display name and bio does not clearly represent a commercial brand."
"7376423359283793169","studywithyeazy","Study With Yeazy","Creator: Study With Yeazy","False","","0.9","The username, display name, and bio all point to a personal content creator who uses their name as their brand (""Creator: Study With Yeazy""). There are no indicators of affiliation with, promotion of, or representation of an external company, app, or service."
"7512276027154943278","myukzff_art","myukzff_art","Creator: myukzff_art","False","","0.9","The username, display name, and bio are all self-referential (""myukzff_art"" and ""Creator: myukzff_art""), strongly indicating a personal art creator rather than an official company or external brand. No brand names, business-related keywords, or promotional language are present."
"7300304764200488238","digital.collectives","Digital Collectives","Creator: Digital Collectives","True","Digital Collectives","0.95","The username, display name, and bio all explicitly state ""Digital Collectives"" as the creator, indicating that this profile represents the ""Digital Collectives"" brand or collective itself."
"7489967399744097578","morgandibacco","Morgan D | BOY MAMA 🫶🏻","Creator: Morgan D | BOY MAMA 🫶🏻","False","","0.0","Analysis failed"
"7515595624868318495","priiyankaa2","Priyanka","Creator: Priyanka","False","","1.0","The bio ""Creator: Priyanka"" identifies the user as a content creator named Priyanka but provides no indication of specific brand representation, company affiliation, product promotion, or partnership mentions. There are no brand names, company emails, or business-related keywords present."
"7491225898415443207","salliqueen","Sally Matiashvili","Creator: Sally Matiashvili","False","","1.0","The username, display name, and bio (Sally Matiashvili, salliqueen, ""Creator: Sally Matiashvili"") all point to a personal creator account. There are no indicators of brand representation, company affiliation, or product promotion."
"7192783603447713066","None","None","Creator: None","False","","0.0","No information provided for username, display name, or bio, making it impossible to determine brand representation."
"7276506054324653317","aiupnext_","aiupnext","Creator: aiupnext","False","","0.8","The username, display name, and bio (""Creator: aiupnext"") consistently refer to `aiupnext` as the creator's identity. There are no indicators (company emails, business keywords, product promotion, or brand partnership mentions) to suggest they represent, work for, or promote a specific brand or company distinct from their own creator persona. It appears to be a personal brand/handle."
"7484322915891219758","studywithemmane_","studywithemmane","Creator: studywithemmane","False","","0.9","The username, display name, and bio (Creator: studywithemmane) strongly suggest a personal content creator focused on study content rather than an official representative of a specific external brand or company. No indicators like company emails, brand names, or promotional language are present."
"7493913009010527496","sleepytofuuuu","rae ☕️","Creator: rae ☕️","False","","0.9","The username, display name, and bio all indicate a personal creator account named ""rae,"" with no mention of any specific brand, company affiliation, or product promotion."
"7461116729645649195","jamilaaromas","JamilaAromas","Creator: JamilaAromas","True","JamilaAromas","0.9","The creator's username, display name, and bio consistently use ""JamilaAromas,"" strongly indicating that this profile is the official account for a self-named brand or business focused on aromatic products/services."
"7205347071732419886","blooming_lounge","Blooming Lounge","Creator: Blooming Lounge","True","Blooming Lounge","0.95","The username, display name, and bio all consistently use ""Blooming Lounge,"" indicating that the account itself is a brand or distinct entity rather than an individual."
"7504375419257343240","minnscorner","Minn's Corner","Creator: Minn's Corner","False","","0.8","The name ""Minn's Corner"" and the bio ""Creator: Minn's Corner"" indicate a personal content creation space or channel rather than an official corporate brand, product, or service. There are no company emails, business keywords, or product promotion language."
"7413404617389788421","booksandthingsexplained","Rana | nonfiction books","Creator: Rana | nonfiction books","False","","0.9","The display name and bio clearly indicate an individual creator named Rana who discusses nonfiction books. There are no business-related keywords, company names, or promotional language suggesting affiliation with a specific brand or company."
"7226432369467690246","studycool29","studycool29","Creator: studycool29","False","","0.9","The profile provides no information (email, keywords, product names, partnerships) to suggest it represents a brand. The username and bio are generic and sound like a personal creator name."
"7280606916026338592","revisionwithzee","༊*·˚ ˚₊· ͟͟͞͞➳❥","Creator: ༊*·˚ ˚₊· ͟͟͞͞➳❥","False","","0.9","The username ""revisionwithzee"" suggests a personal account focused on a specific topic (revision). The display name and bio consist solely of generic symbols and the word ""Creator,"" with no brand names, company emails, product promotion language, or business-related keywords."
"7513285753439390996","cerulean.naa","ִA ˖☁️་༘࿐ ⋆","Creator: ִA ˖☁️་༘࿐ ⋆","False","","0.95","The username, display name, and bio do not contain any brand names, company keywords, promotional language, or contact information typically associated with a brand. The bio explicitly states ""Creator:"" followed by the display name, indicating a personal content creator."
"7442050963973721376","bstudycorner","B Study","Creator: B Study","False","","0.9","The profile indicates a personal content creator (""Creator: B Study"") rather than an official account for an external company, product, or service. Similar to ""studymoofin"" example, this appears to be an individual building a personal brand around study content, not representing a specific corporate brand."
"7309388258641759493","frontpageideas","Front Page ideas","Creator: Front Page ideas","True","Front Page ideas","0.95","The username, display name, and bio all consistently identify the creator as ""Front Page ideas,"" indicating this is the specific brand or entity they represent."
"6923980074546957574","themermaidscale","themermaidscales","Creator: themermaidscales","False","","0.9","The bio only states ""Creator: themermaidscales,"" which is self-referential and provides no indicators of representing or promoting an external company, product, or service. There are no brand-related keywords, contact information, or promotional language."
"7040047778982006021","school..1aethetic214","myhomework295","Creator: myhomework295","False","","0.1","The username ""school..1aethetic214"" and display name ""myhomework295"" appear to be personal handles. The bio ""Creator: myhomework295"" simply reiterates the display name as the creator's identity, with no indicators of a formal brand, business-related keywords, or product promotion."
"6965495209811610886","mayseuphoria","⋆˚ may .⊹","Creator: ⋆˚ may .⊹","False","","0.9","The username, display name, and bio are highly personalized and contain no company emails, brand names, product promotion language, or business-related keywords. The bio explicitly identifies the user as ""Creator: ⋆˚ may .⊹"", indicating a personal account."
"7146431913903852827","flacy.ph","FLACY Philippines","Creator: FLACY Philippines","True","FLACY","1.0","The display name ""FLACY Philippines"" and the bio ""Creator: FLACY Philippines"" explicitly state that the account itself is the brand's official presence, making it a direct brand representative."
"7439332823896427831","rapithy","˗ˏˋ ꒰ ✿ rafa","Creator: ˗ˏˋ ꒰ ✿ rafa","False","","0.9","The username, display name, and bio all indicate a personal creator named ""rafa."" There are no business-related keywords, brand names, product promotions, or company contact details to suggest they represent a brand."
"7400026612223200520","jllnnvlcs","julyang","Creator: julyang","False","","0.8","The username, display name, and bio provide no keywords, branding, or contact information suggesting representation of a specific brand or company. ""Creator: julyang"" indicates a personal content creator."
"7520644136236616978","fateemajournals","Fateema • Muslim Digital Plan","Creator: Fateema • Muslim Digital Plan","True","Muslim Digital Plan","0.9","The display name and bio both feature ""Muslim Digital Plan"" as a specific offering created by Fateema, indicating it is a brand, product, or service being promoted or sold."
"7291635381462781190","_mixourdreams_","🪴 MixOurDreams 🐨","Creator: 🪴 MixOurDreams 🐨","True","MixOurDreams","0.8","The consistent use of ""MixOurDreams"" across username, display name, and the bio explicitly stating ""Creator: MixOurDreams"" indicates that ""MixOurDreams"" is the specific self-represented brand or creative entity behind the content."
"7488405188034743557",".victorias.notes","✨ Victoria’s Notes ✨","Creator: ✨ Victoria’s Notes ✨","False","","0.9","The profile details indicate a personal content creator whose ""brand"" or content theme is ""Victoria's Notes."" There are no indicators of representing an external company, product, or service."
"7519180755872910614","omghc_","OMGHC","Creator: OMGHC","True","OMGHC","0.95","The username, display name, and bio are all consistent, identifying ""OMGHC"" as the central entity. The bio ""Creator: OMGHC"" explicitly states that OMGHC is the creator/brand represented by this profile, indicating direct self-branding."
"7405230432616271122","anhphibantao.hn","Anh Phi Công Nghệ","Creator: Anh Phi Công Nghệ","False","","0.8","The display name ""Anh Phi Công Nghệ"" (Brother Phi Technology) and bio identify the creator by this name, suggesting a personal brand focused on technology content. There are no indicators such as company emails, specific product promotion language, or mentions of official brand partnerships that would suggest they represent or promote an external commercial brand or company."
"7242980421703650565","sindayqs","sindayqs","Creator: sindayqs","False","","0.9","The username, display name, and bio are identical and personal-sounding, with no indicators such as company emails, business keywords, product promotion language, or brand partnership mentions. The bio ""Creator: sindayqs"" simply identifies the individual as a content creator, not a representative of a specific brand."
"7301494828846697771","journaling_with_izzy","Journaling with Izzy","Creator: Journaling with Izzy","False","","0.9","The username, display name, and bio ""Creator: Journaling with Izzy"" strongly suggest this is a personal content creator whose ""brand"" is their own identity and content focus, rather than representing an external company or specific product. No indicators of an external brand affiliation were present."
"7241548677410589958","htkim_tuyen06","học bài điii 📚","Creator: học bài điii 📚","False","","0.9","The display name and bio ""học bài điii 📚"" (Study!!! 📚) indicate a personal account likely focused on study content or motivation. There are no clear indicators of brand representation, company names, promotional language, or business-related keywords."
"7116211314036346118","isabelmsantana_","Isabel Santana","Creator: Isabel Santana","False","","0.9","The bio ""Creator: Isabel Santana"" indicates the individual is the creator and represents themselves, not an external brand. There are no company emails, official brand accounts, business-related keywords, or product promotion language to suggest brand representation."
"7363066325549288747","alice.journeyy","Alice 🧸🪴","Creator: Alice 🧸🪴","False","","0.9","The username, display name, and bio are all personal, referring to ""Alice"" and using generic emojis. There are no company emails, brand names, product promotions, partnership mentions, or business-related keywords to suggest brand representation."
"7348339796462357765","stacey.studiess","stacey.studiess","Creator: stacey.studiess","False","","0.9","The username, display name, and bio ""Creator: stacey.studiess"" strongly indicate a personal content creator account focused on study-related content, rather than an official representative or account for a specific brand or company. No brand-related keywords, email, or promotion language is present."
"7356079335016598785","newyes1","NEWYES","Creator: NEWYES","True","NEWYES","1.0","The username, display name, and bio all explicitly state ""NEWYES,"" directly indicating this is an official account representing the NEWYES brand."
"7383046502874205446","miniijoyco","Etta","Creator: Etta","False","","0.9","The bio ""Creator: Etta"" indicates the account belongs to an individual content creator named Etta. There are no indicators such as company emails, business keywords, product promotion language, or brand partnerships to suggest representation of a specific external brand or company. The username ""miniijoyco"" appears to be a personal handle."
"7337166584030563626","hut_v","hutv","Creator: hutv","True","hutv","0.7","The creator consistently uses ""hutv"" as their username, display name, and identifies themselves as ""Creator: hutv"" in their bio. This strong self-identification suggests they are representing ""hutv"" as their personal creator brand, which functions as a specific brand they work for and promote."
"7508538092769266986","britbxt","Brit🤍","Creator: Brit🤍","False","","0.9","The bio ""Creator: Brit🤍"" and display name ""Brit🤍"" strongly suggest a personal content creator rather than a representative of a specific brand or company. There are no brand names, company emails, product mentions, or partnership indicators."
"7394449073488596257","sereneplanners","Serene Planners","Creator: Serene Planners","True","Serene Planners","0.95","The username, display name, and bio all consistently identify ""Serene Planners"" as the entity, with the bio explicitly stating ""Creator: Serene Planners."" This strongly indicates it is an official brand account for a business or creator producing planners under that name."
"7458034696526777646","shelbysjourney_","shelby’s fave finds✨","Creator: shelby’s fave finds✨","False","","0.8","Username, display name, and bio indicate a personal creator account focused on curating various products (""fave finds"") rather than representing a specific single brand or company. No company emails, official brand names, or ""official"" keywords are present."
"7517070669088115998","y_2kicon","༘˚⋆𐙚｡⋆𖦹.˚𝒦","Creator: ༘˚⋆𐙚｡⋆𖦹.˚𝒦","False","","0.9","The profile contains no company emails, brand names, product promotion, or business-related keywords. The bio ""Creator: [Display Name]"" indicates a personal content creator rather than a representative of an external brand or company."
"7507699949178473735","shin.studies","shin","Creator: shin","False","","0.9","The bio ""Creator: shin"" and username ""shin.studies"" suggest a personal content creator focused on studies. There are no indicators like company emails, brand names, or promotional language in the provided profile details."
"7474032956017790250","theeggyroll","eggy cho","Creator: eggy cho","False","","0.9","The username ""theeggyroll,"" display name ""eggy cho,"" and bio ""Creator: eggy cho"" all strongly indicate a personal content creator rather than an official brand or company account. There are no business keywords, company emails, or brand promotion language present."
"7496485684358778119","theodor_272","theodor_","Creator: theodor_","False","","0.95","The username, display name, and bio all indicate a personal account with no clear brand affiliation. There are no business-related keywords, product mentions, company emails, or partnership indicators. The bio ""Creator: theodor_"" simply states their role as a creator under their personal name."
"7459568149436894506","simply.more","✨Simply More of Everything✨","Creator: ✨Simply More of Everything✨","False","","0.9","The username, display name, and bio consistently refer to ""Simply More of Everything,"" which appears to be the creator's personal brand or content focus. There are no indicators suggesting representation of an external company or product."
"7443952139413490974","decanta.shop","Decanta.shop","Creator: Decanta.shop","True","Decanta.shop","1.0","The username, display name, and bio all explicitly identify the account as ""Decanta.shop,"" which includes the "".shop"" suffix, strongly indicating it is an official commercial entity or online store."
"7439514676557466926","lorenlovesit","✨Loren✨","Creator: ✨Loren✨","False","","0.95","The username, display name, and bio all feature the personal name ""Loren"" and contain no explicit brand names, company emails, or promotional language, indicating a personal account."
"7136632739863874858","peachcreamprints","PEACHCREAMPRINTS","Creator: PEACHCREAMPRINTS","True","PEACHCREAMPRINTS","0.9","The username, display name, and bio all consistently use ""PEACHCREAMPRINTS,"" indicating that this is the name of the creator's brand or business. This pattern is typical for small businesses or individual creators marketing their own products/services under a specific brand name."
"7519939853065260319","nataliesoutlet","Natalies Outlet","Creator: Natalies Outlet","True","Natalies Outlet","1.0","The username, display name, and bio consistently use ""Natalies Outlet,"" which includes ""Outlet,"" a term commonly associated with retail businesses. The bio ""Creator: Natalies Outlet"" strongly indicates this account is the official presence for the ""Natalies Outlet"" brand."
"7425668717880577312","benkyou_ni","nini ☆","Creator: nini ☆","False","","0.95","The username, display name, and bio (""Creator: nini ☆"") all suggest a personal content creator account rather than a brand or company. There are no indicators of brand affiliation or promotion."
"7455838259545918738","annedeng0","Miss A","Creator: Miss A","False","","0.9","The bio ""Creator: Miss A"" indicates that Miss A is the creator's persona, not a separate brand they represent or promote. No other brand-related keywords, product mentions, or company affiliations are present."
"7501034221448793366","devdoesreviews","DevDoesReviews","Creator: DevDoesReviews","False","","0.9","The username, display name, and bio all indicate an individual content creator who performs reviews, rather than representing a specific company or brand. The term ""Creator"" in the bio reinforces this."
"7518943926556839223","worldpins","Jason F Videographer","Creator: Jason F Videographer","False","","0.9","The display name and bio clearly indicate the creator is an individual offering videography services as their own business, not representing, working for, or promoting a distinct third-party brand or company."
"7490282646304738591","emndadventures","Em & D | Family Travel ❤️✈️","Creator: Em & D | Family Travel ❤️✈️","False","","0.95","The profile uses personal names ""Em & D"" and describes content as ""Family Travel."" There are no indicators of representing an external commercial brand, such as company emails, official brand names, product promotion language, or partnership mentions. They appear to be independent content creators."
"7500037206875180318","girlshopworld","GirlShopWorld","Creator: GirlShopWorld","False","","0.9","The username, display name, and bio all self-identify the creator as ""GirlShopWorld,"" indicating it's their personal brand or content identity, not a representative for an external corporate brand."
"7512537357065669918","buntymom","Fouzia","Creator: Fouzia","False","","0.9","The bio ""Creator: Fouzia"" indicates an individual content creator. There are no company emails, official brand names, product promotion, or partnership mentions to suggest brand representation."
"7277225773423971614","alliemariedigital","Allie Marie","Creator: Allie Marie","True","Allie Marie Digital","0.8","The username ""alliemariedigital"" strongly indicates a personal brand or business focused on digital content or services, where ""Allie Marie Digital"" serves as the brand name. The username is more specific than a typical personal account, suggesting a professional identity."
"7426722781775154439","rnjcb.space","rnjcb.space","Creator: rnjcb.space","False","","0.9","The profile information is entirely self-referential (username, display name, and bio are identical). There are no indicators of representing an external brand or company, such as company emails, specific product promotions, business keywords beyond ""Creator,"" or mentions of partnerships. The profile only states they are the creator associated with the given handle."
"7456879233315409198","niccihattingh1","🎀NICCI HATTINGH🎀","Creator: 🎀NICCI HATTINGH🎀","False","","1.0","The profile information (username, display name, and bio) only contains the creator's personal name. There are no business-related keywords, company emails, product mentions, or official brand indicators present to suggest representation of a specific brand or company."
"7457879952025718062","dadopedia","dadopedia","Creator: dadopedia","False","","0.8","The username, display name, and bio are all self-referential (Creator: dadopedia). There are no indicators such as company emails, official brand names, product promotion language, or business-related keywords to suggest this is a brand account rather than a personal creator's handle."
"7507805331960040750","rachelssquish","rach","Creator: rach","False","","0.9","The username, display name, and bio are personal and contain no indicators of a brand, such as company names, product promotions, business keywords, or brand affiliations."
"7425065486330629419","jeffcouret","Jeff Couret","Creator: Jeff Couret","False","","0.8","The username and display name are a personal name. The bio identifies him as an individual creator, with no indication of representing a specific brand, company, or product."
"7457504699420298518","thejournalworld","TJW • iPad planning & tips ♡","Creator: TJW • iPad planning & tips ♡","True","TJW","0.9","The username ""thejournalworld"" combined with the display name and bio consistently featuring ""TJW"" (an acronym for The Journal World) indicates the creator operates under this self-developed brand. They represent their own brand, ""TJW,"" which provides content and tips related to iPad planning."
"7439491311322877215","anthonyfavs3","AnthonyFavs 🔥🔥","Creator: AnthonyFavs 🔥🔥","False","","0.9","The username, display name, and bio all refer to the creator by their personal name, ""AnthonyFavs."" There are no keywords, company names, or promotional language indicating representation of an external brand or company."
"7439535809453100331","anonymousbillionaires","AnonymousBillionaires","Creator: AnonymousBillionaires","False","","0.9","The profile name ""AnonymousBillionaires"" appears to be a self-assigned creator persona or content theme rather than representing an external company or specific product. The bio merely reiterates the creator's name and contains no typical brand indicators like company emails, official brand links, product promotion, or partnership mentions."
"7444761682183720210","real.haianh","real.haianh","Creator: real.haianh","False","","0.9","The username, display name, and bio all refer to ""real.haianh,"" which appears to be a personal creator name. There are no indicators such as company emails, brand names, product promotions, or business-related keywords to suggest representation of a specific brand or company."
"7358566290987978030","wild_tries","Laura's Wild Tries","Creator: Laura's Wild Tries","True","Laura's Wild Tries","0.9","The creator's username, display name, and bio consistently use ""Laura's Wild Tries,"" indicating it is the specific name of their personal brand or content entity that they represent."
"7512511952816524574","myukzff_color","myukzff_color","Creator: myukzff_color","False","","0.9","The username, display name, and bio are identical and generic, stating ""Creator: myukzff_color."" There are no business-related keywords, product promotion, brand partnership mentions, or company descriptions to suggest brand representation."
"7327167442889870593","snugglenote","j ✿","Creator: j ✿","False","","0.9","The bio ""Creator: j ✿"" indicates a personal content creator. There are no business-related keywords, company emails, product promotion language, or brand mentions to suggest representation of a specific brand or company."
